task_id,representation,dsl_design,replicate,model,model_revision,temperature,seed,artifact_hash,parse_success,compile_success,runtime_success,unsupported,support_status,hidden_traces_tested,positive_traces,negative_traces,false_accepts,false_rejects,total_mismatches,first_attempt_correct,failure_category,failure_detail,exact_equivalence_checked,exact_equivalence_result,system_prompt_hash,user_prompt_hash,response_hash
audit_03,a2b,design_b,8,llama3.2:3b,a80c4f17acd5,0.7,20263308,4daed68cf29784257669342696e35ae8b459403a854c6de3bed2a851ab1f223d,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 7, got 'after'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ddbfd3ebf543bc1a47f451183f6da657d81f8039399929216f90c62cfa6a3ddf,0b12dfe48b6b3dac37bbe5bbb2dd18c57575488ba45c69d5731f5eca12c99d93
audit_03,a2b,design_b,9,llama3.2:3b,a80c4f17acd5,0.7,20263309,39c6108a4bf20ca521252efd19eacdd1f3d67b3a7f29308428b5dcbf015577eb,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 75: '():',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,ddbfd3ebf543bc1a47f451183f6da657d81f8039399929216f90c62cfa6a3ddf,c821b1100933961b23cd2181c45d5338ee0d4c3ac66274214ffcd50bab53c622
audit_03,a2c,design_c,0,llama3.2:3b,a80c4f17acd5,0.7,20263400,dcec85a6e892e89fff53d8a1d4f0f20d7332d5e64b3558ca33fa16ebeb28e44e,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '=' at line 3, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2d02c9bbd6c5eed6386cab3475887664c6b9e75cf132e801a1c31078f4c447ff,d2d328d8b38af9dad46964b3caf65d77ab15a7ac1191e09dfb5d34b4126362aa
audit_03,a2c,design_c,1,llama3.2:3b,a80c4f17acd5,0.7,20263401,d2609d3636b7ad2897414f43709ab767f45a9b67e73e1ad1bda454458d3b2422,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '=' at line 3, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2d02c9bbd6c5eed6386cab3475887664c6b9e75cf132e801a1c31078f4c447ff,feae468dcfd1753eaa7a0cc75d00ec3a589d0dc44e3fc054a5f67170e9e3629c
audit_03,a2c,design_c,2,llama3.2:3b,a80c4f17acd5,0.7,20263402,e57392e28fd5fde7be935fc3e3b5b8bc60dda1fa37024f6377456d6579bdc903,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '{' at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2d02c9bbd6c5eed6386cab3475887664c6b9e75cf132e801a1c31078f4c447ff,b02721e6673bf5acde1deb61759c43071addc4079b07b4fce81dace1f6009798
audit_03,a2c,design_c,3,llama3.2:3b,a80c4f17acd5,0.7,20263403,34b8be7272018091e40859b0d311c5812bda501cf2a90e6c25e03b1c6a6f41ba,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '=' at line 3, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2d02c9bbd6c5eed6386cab3475887664c6b9e75cf132e801a1c31078f4c447ff,a781470de2184ec22841ff2b0f36fcdeafc1cdf7b3bef901417925663211b599
audit_03,a2c,design_c,4,llama3.2:3b,a80c4f17acd5,0.7,20263404,06b27b75b5b71b98c5060a339c7746bdad2395902f65dd4f638cadad329cc255,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected trailing token 'sequence' at line 1, column 10",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2d02c9bbd6c5eed6386cab3475887664c6b9e75cf132e801a1c31078f4c447ff,cd94b1c9a9586ab39663fcd33c046d528211b13ebce2c3dfe4e1608d25b7d213
audit_03,a2c,design_c,5,llama3.2:3b,a80c4f17acd5,0.7,20263405,40a0a24e558b2d038f4dc9736e64550bce1457ada9bb8774b1452d4e7e38bd41,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '=' at line 3, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2d02c9bbd6c5eed6386cab3475887664c6b9e75cf132e801a1c31078f4c447ff,546a03d5bda6ac2a881125e6951fd75264430a000207eb5232f7d2b82c64b217
audit_03,a2c,design_c,6,llama3.2:3b,a80c4f17acd5,0.7,20263406,26b148f004f4e99166a9a0688e5e5083c4c2b93d2fff8df0ede877ac658f37f2,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '{' at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2d02c9bbd6c5eed6386cab3475887664c6b9e75cf132e801a1c31078f4c447ff,618b1307299bc258dace9c4e3e937167931d03cbea654e2b4a7de00e86279542
audit_03,a2c,design_c,7,llama3.2:3b,a80c4f17acd5,0.7,20263407,a563eb5bf65ee22b32ec81cfe85fd3393694391f1337479b2666d9c5e20a3654,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 3, column 11",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2d02c9bbd6c5eed6386cab3475887664c6b9e75cf132e801a1c31078f4c447ff,62f9881977988a5103acf285428934b8c2cd4f5d2d2afd0f50cca71f10a2cd15
audit_03,a2c,design_c,8,llama3.2:3b,a80c4f17acd5,0.7,20263408,16cab92dbdacf3d26557b1149722aba371bbad97b89321d3550715eaed3b5dc3,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '`' at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2d02c9bbd6c5eed6386cab3475887664c6b9e75cf132e801a1c31078f4c447ff,040cf5af5d13807ecb0e40b095c6530345988291f67750dbfc836ef78fe12edd
audit_03,a2c,design_c,9,llama3.2:3b,a80c4f17acd5,0.7,20263409,f3324d3a1796a4b4546de50fe3379e41388651853fdac9a56946f9811e0333a7,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '{' at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2d02c9bbd6c5eed6386cab3475887664c6b9e75cf132e801a1c31078f4c447ff,69f23de8d96ede9bb11dd958c021d988745e75006a243e78314763ccd817826e
audit_03,a3,,0,llama3.2:3b,a80c4f17acd5,0.7,20263500,2f25cc0b4d60df3f4a44b50dbdd708933d3daf2a863786ea3c0c681dedfb9b3e,True,True,True,False,attempted,4500,2145,2355,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6234285d3182904b25d0f94422062fd3071a51a501f093172db6ff7680d166c4,7c83d635c422d08e281897bbd684ef7506461fc657d55cc58358472c80a03b24
audit_03,a3,,1,llama3.2:3b,a80c4f17acd5,0.7,20263501,45992d579f8a105f433a617a678aa16d86f097b147e691a53af0d5e421d6088f,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,ValueError: Avoid X until B,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6234285d3182904b25d0f94422062fd3071a51a501f093172db6ff7680d166c4,662475b42c71b09fe7930e35599004daa2c9ec806bc2c8c0a1290b599a938397
audit_03,a3,,2,llama3.2:3b,a80c4f17acd5,0.7,20263502,807a6255f7004f38cb8aaa60b54f048e6ebdbe1cf1805fed7deca68ecf537782,True,True,True,False,attempted,4500,2145,2355,1490,0,1490,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6234285d3182904b25d0f94422062fd3071a51a501f093172db6ff7680d166c4,aa3ac271aec051eb0d964be5e99e90ca71d3a3919e245956216f6fd02a466df1
audit_03,a3,,3,llama3.2:3b,a80c4f17acd5,0.7,20263503,38ceca8d35310a0d6f76905ef7b04966319eebc85fdbfe191f607598d2e0ccd6,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,ValueError: disallowed Python construct: Import,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6234285d3182904b25d0f94422062fd3071a51a501f093172db6ff7680d166c4,aff8518527a7d7c1e0721cbb86e8c9a7efb0ef1cf156b94eb5e81a6d9035b238
audit_03,a3,,4,llama3.2:3b,a80c4f17acd5,0.7,20263504,b549a15e5ce6d47bce502e3fe03c2c75840969c864ea3d3732408b8c6623e744,True,True,True,False,attempted,4500,2145,2355,1490,0,1490,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6234285d3182904b25d0f94422062fd3071a51a501f093172db6ff7680d166c4,be3655fa467593d1026f0580d266300aad0dbc0734ca247ab798a03ad4982994
audit_03,a3,,5,llama3.2:3b,a80c4f17acd5,0.7,20263505,e640cbea3ac1d3b4639c6b1d68b2656a8c5abc396daab8454c978055dd1a0f1d,True,True,True,False,attempted,4500,2145,2355,1863,363,2226,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6234285d3182904b25d0f94422062fd3071a51a501f093172db6ff7680d166c4,798262d519895373c4b7dc4d523158bdb68cdba31b3bf9c5a7f1679940c01880
audit_03,a3,,6,llama3.2:3b,a80c4f17acd5,0.7,20263506,4e2358a0655fa6cf7cf156b8459f627d1523869486607191df3530033d652195,True,True,True,False,attempted,4500,2145,2355,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6234285d3182904b25d0f94422062fd3071a51a501f093172db6ff7680d166c4,221cfe75dac9b1e25478ead606e455421d79a3eccc22563bf4e754f63c3f2352
audit_03,a3,,7,llama3.2:3b,a80c4f17acd5,0.7,20263507,804d1da8f0e208f48a819289cf3c5ff5e8d3e7ecb4ca8b739e4e39a3a68dcb95,True,True,True,False,attempted,4500,2145,2355,558,1502,2060,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6234285d3182904b25d0f94422062fd3071a51a501f093172db6ff7680d166c4,d31ac6934f9b51d0b87198b35a44bb54a1bf3b7724a909ef6c0a4053c195bc57
audit_03,a3,,8,llama3.2:3b,a80c4f17acd5,0.7,20263508,eb23a23ea249a34eb3a8a123a3e30b7c4d37ca3e9cd80c753550ef11e90b6ebd,True,True,True,False,attempted,4500,2145,2355,259,1578,1837,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6234285d3182904b25d0f94422062fd3071a51a501f093172db6ff7680d166c4,dd206677e4fa736cdfc95992a4170f72cbceff9412e2df7a9fba4e82d0bb40d3
audit_03,a3,,9,llama3.2:3b,a80c4f17acd5,0.7,20263509,7285be08cdd4f8a0072b15083cd7c2526b6e8eb7397847f5b4b04cf295bd129c,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"SyntaxError: invalid syntax (<unknown>, line 18)",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,6234285d3182904b25d0f94422062fd3071a51a501f093172db6ff7680d166c4,c50cde4209245ebc3eef49bdbe95d934ad4466941b9e58cfcece241ab401f49f
audit_04,a1,,0,llama3.2:3b,a80c4f17acd5,0.7,20264100,a0cb18bf347045cf3f711a597dd48eefc84a7a168f752de0bb7fe1e4fc0dd818,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 10,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,af575eb533228ef4071de8968c824966aaa46e015abb82ce882e2ed86fa8f9ca,f5f575a2c9988d846581384b6271c9c24a4310f6874f3f3ddfc5b7726e990899
audit_04,a1,,1,llama3.2:3b,a80c4f17acd5,0.7,20264101,05f8449157781f002b5abc6fb9a20890f9b9402e85306116814c8cdea5c2f15f,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 31,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,af575eb533228ef4071de8968c824966aaa46e015abb82ce882e2ed86fa8f9ca,7629aa2427b5ba943bfc58991a38ee23a9001ced2c5e320491ad2eef383d3d03
audit_04,a1,,2,llama3.2:3b,a80c4f17acd5,0.7,20264102,6c510dff68692fbfd2a1f485b5f17c5b53c037ebf40b94f769c5a99c01db3866,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 35,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,af575eb533228ef4071de8968c824966aaa46e015abb82ce882e2ed86fa8f9ca,75c63eb69e98d702551777b698daf5177a302acc308730bc3250cdd2bb6cd689
audit_04,a1,,3,llama3.2:3b,a80c4f17acd5,0.7,20264103,4e71e7b02dc4059f7ba65c9c857ee32591004616b1cbf3fa43276cc3e9344a5e,True,True,True,False,attempted,4500,1100,3400,2219,0,2219,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,af575eb533228ef4071de8968c824966aaa46e015abb82ce882e2ed86fa8f9ca,d052e9dc6df8037b8db28818362b463409879908df0ebf6dc004b477f031ad39
audit_04,a1,,4,llama3.2:3b,a80c4f17acd5,0.7,20264104,354cb1ec27c9ba01647db2ec55adf971cfcc1965a44576417e9f7c95762f3801,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"FormulaSyntaxError: expected formula, found '&'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,af575eb533228ef4071de8968c824966aaa46e015abb82ce882e2ed86fa8f9ca,0e105b2a70aab500e56d1108593449a089704ec542d1a2a3540a4866156d74ba
audit_04,a1,,5,llama3.2:3b,a80c4f17acd5,0.7,20264105,0e4fd24d86837cc1ba8575427244ec92fab3313ffa5d4e613bc62fea9e5d073b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"FormulaSyntaxError: expected formula, found ')'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,af575eb533228ef4071de8968c824966aaa46e015abb82ce882e2ed86fa8f9ca,4cd56c57eebbff05b0f5d9225d5e0ad6c10182854171381f16ba9ef6b8773fe6
audit_04,a1,,6,llama3.2:3b,a80c4f17acd5,0.7,20264106,b48122d38ffa1560ce3e146c8a717edb7f8f06e3a2ba98c904ab8d538ae0e1ba,True,True,True,False,attempted,4500,1100,3400,3142,263,3405,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,af575eb533228ef4071de8968c824966aaa46e015abb82ce882e2ed86fa8f9ca,e40b69c3af07e97532f2aee0b28a1abb1f854b5081fd091ad18b3cb0292c169c
audit_04,a1,,7,llama3.2:3b,a80c4f17acd5,0.7,20264107,fb0a0f0b25ebd0a9863fe2d51aedc8d5eaae7fee8881740e9824b246062fa89a,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 22,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,af575eb533228ef4071de8968c824966aaa46e015abb82ce882e2ed86fa8f9ca,93d26f4670c54caa136df5aebb88f502da3d8e7025ad602963823d44b4bb01ee
audit_04,a1,,8,llama3.2:3b,a80c4f17acd5,0.7,20264108,9ed19fef3b0583abdf0c7a18ec7062feafd10e4bed87cb631325894f8bec90f1,True,True,True,False,attempted,4500,1100,3400,2632,15,2647,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,af575eb533228ef4071de8968c824966aaa46e015abb82ce882e2ed86fa8f9ca,db54b95292882ceff951962f3ade5872920f045fd24bf0c2f47f446996bf8473
audit_04,a1,,9,llama3.2:3b,a80c4f17acd5,0.7,20264109,ee8de409d9570bfd86ece67f8a82f202b44a4a14142870f5820e34d7adbb5da9,True,True,True,False,attempted,4500,1100,3400,3142,0,3142,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,af575eb533228ef4071de8968c824966aaa46e015abb82ce882e2ed86fa8f9ca,608157802e765ef323fe2f315320c225cad0ad2b56ae2efe2faff67ac1179ec6
audit_04,a2a,design_a,0,llama3.2:3b,a80c4f17acd5,0.7,20264200,167b556bf060abde78f18c953f982160eb52c5cefecba6642b5e235f6f9cb594,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b382914d1b83bc1c12aa6b62b5958ccc712759e1f706feac1be3b4372a014ff3,08b24481fb9eb3a07b1adcd79947e3503297f6424395d309e58add5216198640
audit_04,a2a,design_a,1,llama3.2:3b,a80c4f17acd5,0.7,20264201,6ee48759651cfb96a3d008308625afac3e6270286cfa69657654c114cb8f6999,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b382914d1b83bc1c12aa6b62b5958ccc712759e1f706feac1be3b4372a014ff3,5602a4a40a05c871911ea12280950dff8b2cb9f813dbc8e432932cf6eac07c65
audit_04,a2a,design_a,2,llama3.2:3b,a80c4f17acd5,0.7,20264202,8bca57e195e40f10d7d215a77807ea36e4782cafdfb9841a293acf67ee08a5c3,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: too many arguments to 'eventually' at line 1, column 15",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b382914d1b83bc1c12aa6b62b5958ccc712759e1f706feac1be3b4372a014ff3,527175d4318214463ed8b2938b2b7278fb34ee789d420fe9ff56e50cb5ca98ec
audit_04,a2a,design_a,3,llama3.2:3b,a80c4f17acd5,0.7,20264203,409544e876c44cf521a4decfb993c7f907619b4d82e86ce31fef0b58a69a553d,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b382914d1b83bc1c12aa6b62b5958ccc712759e1f706feac1be3b4372a014ff3,b30e892b5b2ef9d48f1e9b6ab0868dab7d64d4752cd1baa4eaf54a189cfdff50
audit_04,a2a,design_a,4,llama3.2:3b,a80c4f17acd5,0.7,20264204,c66c0628adf8fb129f7eeccea6ac3ddf3a77bfdf2a181205fc19a3484cd0457b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b382914d1b83bc1c12aa6b62b5958ccc712759e1f706feac1be3b4372a014ff3,b8fad1826bd795f170ba92bccdf9f3f102c508d14e4aa8173743c1edd397a85e
audit_04,a2a,design_a,5,llama3.2:3b,a80c4f17acd5,0.7,20264205,774f81e14bf7dfc9235e6bb15a91375ba1dae744aca7000fdc2b8feb49de3389,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b382914d1b83bc1c12aa6b62b5958ccc712759e1f706feac1be3b4372a014ff3,da188f9d3721752cd3b416efe09f90d86bc0a44c51b582c82aa35ce16a877088
audit_04,a2a,design_a,6,llama3.2:3b,a80c4f17acd5,0.7,20264206,409036dccbf1b501653350c9e0f8602941eb976012d9fe719cd17e2b576b4e1c,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b382914d1b83bc1c12aa6b62b5958ccc712759e1f706feac1be3b4372a014ff3,d9896badbc7ef687f705d87c84c481ab46079850ee2a1de071971161d93853ce
audit_04,a2a,design_a,7,llama3.2:3b,a80c4f17acd5,0.7,20264207,cf0c62d6d0a44bda7decfc0a08b533c81e22cd563c30a85d01764e2b7304e9b6,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b382914d1b83bc1c12aa6b62b5958ccc712759e1f706feac1be3b4372a014ff3,25b11c90ba82844901ee329cb97a23dba283158965d39592c910c382735adee0
audit_04,a2a,design_a,8,llama3.2:3b,a80c4f17acd5,0.7,20264208,b9a572601e78f83d7a03b226cf26f174daeaf2428a942c6ad8795f2797bd2b37,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: too many arguments to 'eventually' at line 1, column 15",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b382914d1b83bc1c12aa6b62b5958ccc712759e1f706feac1be3b4372a014ff3,ce58481148f775a2e8c9649de0079d69b9c5a9b0135dc43b5ee74ad505e879ce
audit_04,a2a,design_a,9,llama3.2:3b,a80c4f17acd5,0.7,20264209,d27598eb22ff536b24242a57eaf60de6150966134277ffad9ab15b7aa426831a,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,b382914d1b83bc1c12aa6b62b5958ccc712759e1f706feac1be3b4372a014ff3,83e53a3a739a2e5f3893793a1d01aa0fb886a4811cf9b46b8e5cf1190057ce62
audit_04,a2b,design_b,0,llama3.2:3b,a80c4f17acd5,0.7,20264300,1391f433526d0592c87aaed84f11bb3788f0f9cc40f4b06b5fa3d789ef1af0e2,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 7, got 'never'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,da5c0cb7c1d70ec30ae6b3fd825647dea7976370dfe49fc3f618abbb0adfe7b4,75d4b30a14ebae0df51c4c1ab90405271106e2f2d02de6f2744cf2dd722b0036
audit_04,a2b,design_b,1,llama3.2:3b,a80c4f17acd5,0.7,20264301,20674dcff17790b078b7de2676beff003b0ec78e43e8092bb9a49ac1ce55e473,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 78: '():',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,da5c0cb7c1d70ec30ae6b3fd825647dea7976370dfe49fc3f618abbb0adfe7b4,8fae0ec27eb95b421620482be9b5bbba3f6e6668d787bd4276196d687bbdcc31
audit_04,a2b,design_b,2,llama3.2:3b,a80c4f17acd5,0.7,20264302,39fd18b0cc2ff022ae970754cb08fc2e291ca0bee8e2b8ff72bc2ccc3d46d194,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 7, got 'any'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,da5c0cb7c1d70ec30ae6b3fd825647dea7976370dfe49fc3f618abbb0adfe7b4,5925a41dacc9c95b40f368fed3ccd309c50972579e570ba6ec4032de93148aeb
audit_04,a2b,design_b,3,llama3.2:3b,a80c4f17acd5,0.7,20264303,89b0dee017ce955bc35904bc5a276d39034c3ad8991cb75c58ccb123cb336a3b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 6, got ';'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,da5c0cb7c1d70ec30ae6b3fd825647dea7976370dfe49fc3f618abbb0adfe7b4,2dc682988f907910f28af046437e12b70a502909861583fa67ffd99b010918c8
audit_04,a2b,design_b,4,llama3.2:3b,a80c4f17acd5,0.7,20264304,43991d6d1957a72b67cb73b416c9c3d620b80b764c805dde63ca4b65bad33ca8,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 14: '(source):',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,da5c0cb7c1d70ec30ae6b3fd825647dea7976370dfe49fc3f618abbb0adfe7b4,2d179e098e206b4b44b17352ffb68f27368f79d0b0003394d10bd7d1e73ce91e
audit_04,a2b,design_b,5,llama3.2:3b,a80c4f17acd5,0.7,20264305,b500f23db44435286ea615f49e3c6a84621f9bbdbfc1925a210fb92cc08c6498,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 6, got ';'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,da5c0cb7c1d70ec30ae6b3fd825647dea7976370dfe49fc3f618abbb0adfe7b4,6e0c5716168bd0c8e5b838f222aba5613abfc6a34d209dd0fa68139c2400813b
audit_04,a2b,design_b,6,llama3.2:3b,a80c4f17acd5,0.7,20264306,1fcae564d1e5cc225bbbef0accfbac063bc068bdee83754c2fdbe0c0802e1f1b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 94: '():',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,da5c0cb7c1d70ec30ae6b3fd825647dea7976370dfe49fc3f618abbb0adfe7b4,1693eeb52c0a9c33eb9997aa0b0491088230d026657c869caaf6f2d7a7c45fe2
audit_04,a2b,design_b,7,llama3.2:3b,a80c4f17acd5,0.7,20264307,dc3deca102d06a5da3398c973840e8090eec7b30770f228c9a24e683b657d9e8,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: unexpected text at character 71: ' = """"""'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,da5c0cb7c1d70ec30ae6b3fd825647dea7976370dfe49fc3f618abbb0adfe7b4,2fe5558768679a3081bc9d3799cc99911a6e7bd535548c7ef35b2bcbdd1f527d
audit_04,a2b,design_b,8,llama3.2:3b,a80c4f17acd5,0.7,20264308,67865716d6249a75971e048649af07e0b426a81986d1d4c88cc4327d693d57fc,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 14: ' -> D; never [X]',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,da5c0cb7c1d70ec30ae6b3fd825647dea7976370dfe49fc3f618abbb0adfe7b4,cbd8d0812c31762f85a01869f0b0defd87c9adbe40556858e551b7c1cc2d4b4c
audit_04,a2b,design_b,9,llama3.2:3b,a80c4f17acd5,0.7,20264309,2526353cfa95a92b3961ea234d05919a637146e04891ca43bd9c62385951e327,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: unexpected text at character 71: ' = """"""'",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,da5c0cb7c1d70ec30ae6b3fd825647dea7976370dfe49fc3f618abbb0adfe7b4,bbffe0a97c247aec309e7a44b5f01bcc8217ca2daeee54a889bcc909edbf292b
